name,rank,model,chain_i,chain_j,iLIS,iLIA,iLISA,ipSAE,actifpTM,LIS,cLIS,LIA,cLIA,ipTM,pLDDT_i,pLDDT_j,pTM,LIR_i,LIR_j,cLIR_i,cLIR_j,LIpLDDT_i,LIpLDDT_j,cLIpLDDT_i,cLIpLDDT_j,len_i,len_j,LIR_indices_i,LIR_indices_j,cLIR_indices_i,cLIR_indices_j,structure_file
GNAI3___PDXDC1,2,2,A,B,0.0000,0.0,0.0,0.0000,0.1715,0.0000,0.0000,0.0,0.0,0.1900,80.4,70.3,0.550,0,0,0,0,,,,,354,788,,,,,GNAI3___PDXDC1_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb
GNAI3___PDXDC1,3,5,A,B,0.0000,0.0,0.0,0.0000,0.1558,0.0000,0.0000,0.0,0.0,0.1700,84.5,68.5,0.550,0,0,0,0,,,,,354,788,,,,,GNAI3___PDXDC1_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb
GNAI3___PDXDC1,4,4,A,B,0.0000,0.0,0.0,0.0000,0.1502,0.0000,0.0000,0.0,0.0,0.1700,82.0,69.0,0.540,0,0,0,0,,,,,354,788,,,,,GNAI3___PDXDC1_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb
GNAI3___PDXDC1,5,3,A,B,0.0000,0.0,0.0,0.0000,0.1351,0.0000,0.0000,0.0,0.0,0.1500,80.7,67.8,0.530,0,0,0,0,,,,,354,788,,,,,GNAI3___PDXDC1_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb
GNAI3___TXLNA,1,4,A,B,0.0000,0.0,0.0,0.0000,0.2661,0.0000,0.0000,0.0,0.0,0.2100,86.2,38.5,0.420,0,0,0,0,,,,,354,546,,,,,GNAI3___TXLNA_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
GNAI3___TXLNA,2,1,A,B,0.0000,0.0,0.0,0.0000,0.1744,0.0000,0.0000,0.0,0.0,0.1800,86.1,48.8,0.420,0,0,0,0,,,,,354,546,,,,,GNAI3___TXLNA_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
GNAI3___TXLNA,3,2,A,B,0.0000,0.0,0.0,0.0000,0.1274,0.0000,0.0000,0.0,0.0,0.1400,88.3,46.9,0.420,0,0,0,0,,,,,354,546,,,,,GNAI3___TXLNA_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb
GNAI3___TXLNA,4,3,A,B,0.0000,0.0,0.0,0.0000,0.1749,0.0000,0.0000,0.0,0.0,0.1400,87.0,53.3,0.410,0,0,0,0,,,,,354,546,,,,,GNAI3___TXLNA_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
GNAI3___TXLNA,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1814,0.0000,0.0000,0.0,0.0,0.1300,86.4,51.2,0.410,0,0,0,0,,,,,354,546,,,,,GNAI3___TXLNA_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
GNAS___ASPH,1,3,A,B,0.0152,45.4,0.7,0.0000,0.5951,0.0149,0.0155,413.0,5.0,0.2300,39.6,58.3,0.360,6,204,4,5,24.8,92.2,24.7,83.0,1037,758,[532-537],"[382-386,402-406,419-424,426,436,440-448,450,453-460,462,465-471,473-476,478-482,484,487-492,494,497,499-517,519-520,522-523,526-527,530-531,533-534,537-538,542-546,548-560,562-568,570-573,575-578,580-581,583,586-587,589-591,593-594,597-598,600-601,628-629,633,636,638-641,647-652,654-657,665,667,669,671,674-675,677-680,682-684,689-691,693-694,702-704,708,711,715-719,722,724,726,734,737-738,740-741,745-752,754,758]",[532-535],"[466,526,565,682,758]",GNAS___ASPH_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb
GNAS___ASPH,2,5,A,B,0.0000,0.0,0.0,0.0000,0.5323,0.0058,0.0000,8.0,0.0,0.2300,39.5,58.7,0.360,2,8,0,0,25.3,93.4,,,1037,758,"[534,536]","[455-457,480,487,513,564,587]",,,GNAS___ASPH_unrelaxed_rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb
GNAS___ASPH,3,1,A,B,0.0000,0.0,0.0,0.0000,0.3985,0.0000,0.0000,0.0,0.0,0.2200,38.1,58.7,0.360,0,0,0,0,,,,,1037,758,,,,,GNAS___ASPH_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb
GNAS___ASPH,4,4,A,B,0.0000,0.0,0.0,0.0000,0.4244,0.0000,0.0000,0.0,0.0,0.2000,37.0,56.8,0.360,0,0,0,0,,,,,1037,758,,,,,GNAS___ASPH_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb
GNAS___ASPH,5,2,A,B,0.0000,0.0,0.0,0.0000,0.3203,0.0000,0.0000,0.0,0.0,0.2000,39.2,60.6,0.360,0,0,0,0,,,,,1037,758,,,,,GNAS___ASPH_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
GNAS___MRPL12,1,3,A,B,0.0000,0.0,0.0,0.0000,0.2537,0.0000,0.0000,0.0,0.0,0.2200,42.6,38.2,0.390,0,0,0,0,,,,,1037,198,,,,,GNAS___MRPL12_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb
GNAS___MRPL12,2,1,A,B,0.0000,0.0,0.0,0.0000,0.2368,0.0000,0.0000,0.0,0.0,0.2200,41.4,32.6,0.380,0,0,0,0,,,,,1037,198,,,,,GNAS___MRPL12_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
GNAS___MRPL12,3,2,A,B,0.0000,0.0,0.0,0.0000,0.2288,0.0000,0.0000,0.0,0.0,0.2100,42.9,40.1,0.400,0,0,0,0,,,,,1037,198,,,,,GNAS___MRPL12_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb
GNAS___MRPL12,4,4,A,B,0.0000,0.0,0.0,0.0000,0.2963,0.0000,0.0000,0.0,0.0,0.2100,41.2,35.3,0.380,0,0,0,0,,,,,1037,198,,,,,GNAS___MRPL12_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb
GNAS___MRPL12,5,5,A,B,0.0000,0.0,0.0,0.0000,0.2310,0.0000,0.0000,0.0,0.0,0.2000,42.7,36.5,0.380,0,0,0,0,,,,,1037,198,,,,,GNAS___MRPL12_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
IBA57___ATXN2L,1,4,A,B,0.0000,0.0,0.0,0.0000,0.2772,0.0000,0.0000,0.0,0.0,0.2300,77.9,24.1,0.330,0,0,0,0,,,,,356,1075,,,,,IBA57___ATXN2L_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
IBA57___ATXN2L,2,3,A,B,0.0000,0.0,0.0,0.0000,0.2317,0.0000,0.0000,0.0,0.0,0.1900,78.8,25.3,0.330,0,0,0,0,,,,,356,1075,,,,,IBA57___ATXN2L_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb
IBA57___ATXN2L,3,1,A,B,0.0000,0.0,0.0,0.0000,0.1784,0.0000,0.0000,0.0,0.0,0.1800,78.1,24.8,0.330,0,0,0,0,,,,,356,1075,,,,,IBA57___ATXN2L_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb
IBA57___ATXN2L,4,2,A,B,0.0000,0.0,0.0,0.0000,0.2018,0.0000,0.0000,0.0,0.0,0.1600,79.6,25.2,0.330,0,0,0,0,,,,,356,1075,,,,,IBA57___ATXN2L_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb
IBA57___ATXN2L,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1339,0.0000,0.0000,0.0,0.0,0.1600,78.8,25.9,0.330,0,0,0,0,,,,,356,1075,,,,,IBA57___ATXN2L_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
MRPL12___XPNPEP1,1,4,A,B,0.1048,470.5,49.3,0.0137,0.5254,0.0844,0.1300,5826.0,38.0,0.2800,43.1,95.5,0.770,28,558,8,8,64.1,96.6,62.8,84.6,198,623,"[134,142-167,188]","[7-18,26-33,36-67,69-74,76-87,89-94,101-111,115-146,149-155,157-238,241-251,261-353,357-394,396,399-400,403-406,408,410-499,501-504,513-618]","[143,146-147,157-159,162-163]","[183,186-187,189-191,230-231]",MRPL12___XPNPEP1_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
MRPL12___XPNPEP1,2,5,A,B,0.0655,201.0,13.2,0.0125,0.4555,0.0510,0.0840,1683.0,24.0,0.2400,40.5,95.5,0.770,18,437,8,9,60.4,96.9,59.2,83.2,198,623,"[142-143,145-150,156-165]","[8-17,27,29-32,36,38-39,41,43-56,58,62-66,70-72,74,81-82,85,90-94,102-107,109-110,115-136,141-146,149-155,161,163-216,218-238,242,244-251,261-280,286-307,312-352,358-363,365-377,379-381,383-384,390,392-393,405-406,411-419,424-435,437-445,447-459,461,463-464,468-469,472-476,478,481-483,485,487,489-491,493-497,514,516-520,523-528,532-541,544-547,556-567,569,571-574,577-593,595-605,607-613,615]","[142-143,146-147,157-159,162]","[183-184,186-187,189-191,230-231]",MRPL12___XPNPEP1_unrelaxed_rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb
MRPL12___XPNPEP1,3,3,A,B,0.0000,0.0,0.0,0.0000,0.3678,0.0000,0.0000,0.0,0.0,0.2000,42.1,95.6,0.760,0,0,0,0,,,,,198,623,,,,,MRPL12___XPNPEP1_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb
MRPL12___XPNPEP1,4,2,A,B,0.0000,0.0,0.0,0.0000,0.1721,0.0000,0.0000,0.0,0.0,0.1600,39.1,95.5,0.750,0,0,0,0,,,,,198,623,,,,,MRPL12___XPNPEP1_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb
MRPL12___XPNPEP1,5,1,A,B,0.0000,0.0,0.0,0.0000,0.1219,0.0000,0.0000,0.0,0.0,0.1400,39.2,95.5,0.750,0,0,0,0,,,,,198,623,,,,,MRPL12___XPNPEP1_unrelaxed_rank_005_alphafold2_multimer_v3_model_1_seed_000.pdb
NBN___ALDH1L2,1,3,A,B,0.0000,0.0,0.0,0.0000,0.4162,0.0000,0.0000,0.0,0.0,0.2700,44.6,88.9,0.430,0,0,0,0,,,,,754,923,,,,,NBN___ALDH1L2_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb
NBN___ALDH1L2,2,4,A,B,0.0000,0.0,0.0,0.0000,0.3484,0.0000,0.0000,0.0,0.0,0.2400,44.4,88.4,0.430,0,0,0,0,,,,,754,923,,,,,NBN___ALDH1L2_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
NBN___ALDH1L2,3,5,A,B,0.0000,0.0,0.0,0.0000,0.2968,0.0000,0.0000,0.0,0.0,0.2200,44.3,88.8,0.430,0,0,0,0,,,,,754,923,,,,,NBN___ALDH1L2_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb
NBN___ALDH1L2,4,1,A,B,0.0000,0.0,0.0,0.0000,0.3082,0.0000,0.0000,0.0,0.0,0.1900,44.2,87.1,0.420,0,0,0,0,,,,,754,923,,,,,NBN___ALDH1L2_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_000.pdb
NBN___ALDH1L2,5,2,A,B,0.0000,0.0,0.0,0.0000,0.3548,0.0000,0.0000,0.0,0.0,0.1900,45.3,89.4,0.430,0,0,0,0,,,,,754,923,,,,,NBN___ALDH1L2_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
NBN___MRPL15,1,1,A,B,0.0828,57.3,4.8,0.0145,0.5404,0.0659,0.1041,143.0,23.0,0.4100,48.6,71.4,0.360,6,60,5,9,46.8,83.1,48.6,79.0,754,296,[707-712],"[107,119-120,122,179-180,182-199,201,203-204,214,220,222-223,229,260,263,265-288,290-291]",[707-711],"[272-274,281-286]",NBN___MRPL15_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
NBN___MRPL15,2,5,A,B,0.1287,122.0,15.7,0.0159,0.6485,0.0925,0.1791,363.0,41.0,0.4000,48.6,71.2,0.370,5,126,5,12,48.7,89.1,48.7,83.4,754,296,[707-711],"[96-99,102-103,105,107,109,111,114-116,118-123,139-140,153-159,161-169,174-205,211,213-215,217,219-223,229,232-237,254-255,257-294]",[707-711],"[199,273-274,276,279,281-286,290]",NBN___MRPL15_unrelaxed_rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb
NBN___MRPL15,3,3,A,B,0.1315,193.5,25.5,0.0146,0.6025,0.1020,0.1696,720.0,52.0,0.3600,48.9,69.2,0.370,13,133,10,12,46.8,87.6,47.6,80.0,754,296,"[653-664,722]","[100,102-106,108-124,139,151-152,154-157,159,163-169,172-207,210-211,213-217,219-224,229,232-233,251,253-294]",[653-662],"[274-275,277,280-287,290]",NBN___MRPL15_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb
NBN___MRPL15,4,2,A,B,0.0495,27.4,1.4,0.0000,0.4849,0.0457,0.0536,50.0,15.0,0.3300,48.9,71.0,0.370,7,22,7,6,45.3,83.5,45.3,79.9,754,296,[654-660],"[122,182,184-186,192,194-195,198-199,263,270,272-274,282-287,291]",[654-660],"[274,282-286]",NBN___MRPL15_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb
NBN___MRPL15,5,4,A,B,0.0000,0.0,0.0,0.0000,0.3856,0.0000,0.0000,0.0,0.0,0.2300,47.5,68.2,0.370,0,0,0,0,,,,,754,296,,,,,NBN___MRPL15_unrelaxed_rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb
NUP107___XRN2,1,5,A,B,0.0000,0.0,0.0,0.0000,0.2216,0.0000,0.0000,0.0,0.0,0.2000,72.6,67.9,0.480,0,0,0,0,,,,,925,950,,,,,NUP107___XRN2_unrelaxed_rank_001_alphafold2_multimer_v3_model_5_seed_000.pdb
NUP107___XRN2,2,1,A,B,0.0000,0.0,0.0,0.0000,0.2073,0.0000,0.0000,0.0,0.0,0.2000,72.0,67.5,0.470,0,0,0,0,,,,,925,950,,,,,NUP107___XRN2_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
NUP107___XRN2,3,4,A,B,0.0000,0.0,0.0,0.0000,0.2077,0.0000,0.0000,0.0,0.0,0.1900,71.6,67.6,0.470,0,0,0,0,,,,,925,950,,,,,NUP107___XRN2_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
NUP107___XRN2,4,3,A,B,0.0000,0.0,0.0,0.0000,0.2830,0.0000,0.0000,0.0,0.0,0.1900,71.6,66.6,0.470,0,0,0,0,,,,,925,950,,,,,NUP107___XRN2_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
NUP107___XRN2,5,2,A,B,0.0000,0.0,0.0,0.0000,0.1900,0.0000,0.0000,0.0,0.0,0.1900,73.2,68.9,0.470,0,0,0,0,,,,,925,950,,,,,NUP107___XRN2_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
PSMA4___SAFB,1,1,A,B,0.0200,6.6,0.1,0.0000,0.5073,0.0153,0.0260,22.0,2.0,0.3900,86.7,32.6,0.320,16,4,2,2,89.6,41.4,90.3,41.9,261,915,"[20,24,27,29,82,101,117,120-122,127,129-130,147,159,161]","[724,726-728]","[82,117]","[724,728]",PSMA4___SAFB_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
PSMA4___SAFB,2,4,A,B,0.0000,0.0,0.0,0.0000,0.1478,0.0000,0.0000,0.0,0.0,0.1800,80.9,29.5,0.300,0,0,0,0,,,,,261,915,,,,,PSMA4___SAFB_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
PSMA4___SAFB,3,3,A,B,0.0000,0.0,0.0,0.0000,0.1708,0.0000,0.0000,0.0,0.0,0.1700,84.1,32.3,0.310,0,0,0,0,,,,,261,915,,,,,PSMA4___SAFB_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb
PSMA4___SAFB,4,2,A,B,0.0000,0.0,0.0,0.0000,0.1445,0.0000,0.0000,0.0,0.0,0.1700,87.3,33.3,0.310,0,0,0,0,,,,,261,915,,,,,PSMA4___SAFB_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb
PSMA4___SAFB,5,5,A,B,0.0000,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0,0.0,0.1600,83.5,32.1,0.300,0,0,0,0,,,,,261,915,,,,,PSMA4___SAFB_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
SNRPC___GFP,1,4,A,B,0.0000,0.0,0.0,0.0000,0.1356,0.0000,0.0000,0.0,0.0,0.1600,35.5,88.4,0.590,0,0,0,0,,,,,159,238,,,,,SNRPC___GFP_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
SNRPC___GFP,2,1,A,B,0.0000,0.0,0.0,0.0000,0.1629,0.0000,0.0000,0.0,0.0,0.1500,34.0,88.7,0.590,0,0,0,0,,,,,159,238,,,,,SNRPC___GFP_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
SNRPC___GFP,3,3,A,B,0.0000,0.0,0.0,0.0000,0.1251,0.0000,0.0000,0.0,0.0,0.1500,33.3,89.2,0.580,0,0,0,0,,,,,159,238,,,,,SNRPC___GFP_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb
SNRPC___GFP,4,2,A,B,0.0000,0.0,0.0,0.0000,0.1541,0.0000,0.0000,0.0,0.0,0.1400,33.4,88.2,0.590,0,0,0,0,,,,,159,238,,,,,SNRPC___GFP_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb
SNRPC___GFP,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1215,0.0000,0.0000,0.0,0.0,0.1400,31.3,90.6,0.590,0,0,0,0,,,,,159,238,,,,,SNRPC___GFP_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
SNRPC___IBA57,1,1,A,B,0.2630,821.0,215.9,0.0469,0.7156,0.2109,0.3278,8025.0,84.0,0.4100,34.6,80.2,0.640,35,250,18,18,54.0,93.7,55.1,85.8,159,356,[1-35],"[48-81,93-115,122-164,183-201,208-209,211-287,293-328,330-333,341-352]","[1,6,8-17,20,24,27,29-30,33]","[68,71-73,102-103,143,145,256-264,267]",SNRPC___IBA57_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
SNRPC___IBA57,2,5,A,B,0.0703,413.2,29.1,0.0141,0.4478,0.0645,0.0766,3557.0,48.0,0.2100,37.7,79.8,0.630,27,227,15,17,58.8,93.9,58.4,85.0,159,356,"[2-26,30,34]","[49-79,94-114,124-144,146-163,184-200,213-272,274-285,293-302,304-327,331-332,341-351]","[2,6,9-15,17,19-20,23-24,30]","[68,72-73,100,102,104,143,258-265,267-268]",SNRPC___IBA57_unrelaxed_rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb
SNRPC___IBA57,3,2,A,B,0.0456,173.2,7.9,0.0131,0.3312,0.0477,0.0435,1666.0,18.0,0.1700,35.2,79.5,0.620,16,220,8,8,56.0,94.1,58.1,84.1,159,356,"[4-14,20-21,24-25,30]","[49-78,95-114,124-144,146-163,184-200,213-272,274-285,294-302,305-326,331-332,342-348,350-351]","[6,9-13,24,30]","[72,102,258-259,261-264]",SNRPC___IBA57_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb
SNRPC___IBA57,4,3,A,B,0.0374,269.6,10.1,0.0144,0.4044,0.0406,0.0344,2345.0,31.0,0.1600,36.3,80.5,0.620,23,227,12,13,55.6,94.5,55.8,86.6,159,356,"[2-17,20-25,30]","[48-79,94-114,124-144,146-163,184-200,213-272,275-285,293-302,304-327,331-332,341-351]","[2,6,9,11-16,20,24,30]","[72-73,100,102,104,258-265]",SNRPC___IBA57_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
SNRPC___IBA57,5,4,A,B,0.0656,175.6,11.5,0.0133,0.3390,0.0618,0.0696,1813.0,17.0,0.1600,35.6,79.8,0.620,19,222,8,6,54.4,93.6,55.4,81.1,159,356,"[4-11,13-14,20-26,30,33]","[49-79,94-113,124-143,146-163,184-200,213-271,275-285,293-302,304-326,331-332,341-351]","[6,9,11,13-14,20,24,30]","[72,100,258-259,263-264]",SNRPC___IBA57_unrelaxed_rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb
SNRPC___XRN2,1,2,A,B,0.0000,0.0,0.0,0.0000,0.2699,0.0000,0.0000,0.0,0.0,0.2100,26.8,73.0,0.680,0,0,0,0,,,,,159,950,,,,,SNRPC___XRN2_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb
SNRPC___XRN2,2,3,A,B,0.0000,0.0,0.0,0.0000,0.3413,0.0000,0.0000,0.0,0.0,0.2100,26.1,72.0,0.670,0,0,0,0,,,,,159,950,,,,,SNRPC___XRN2_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb
SNRPC___XRN2,3,1,A,B,0.0000,0.0,0.0,0.0000,0.2921,0.0000,0.0000,0.0,0.0,0.1900,25.0,72.4,0.660,0,0,0,0,,,,,159,950,,,,,SNRPC___XRN2_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb
SNRPC___XRN2,4,4,A,B,0.0000,0.0,0.0,0.0000,0.2413,0.0000,0.0000,0.0,0.0,0.1700,24.8,72.5,0.670,0,0,0,0,,,,,159,950,,,,,SNRPC___XRN2_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb
SNRPC___XRN2,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1695,0.0000,0.0000,0.0,0.0,0.1600,25.5,72.7,0.670,0,0,0,0,,,,,159,950,,,,,SNRPC___XRN2_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
